Date,High,Low,Open,Close,Volume,Adj Close
2019-07-24,156.14999389648438,153.24000549316406,153.7899932861328,154.75999450683594,476200.0,151.70660400390625
2019-07-25,155.0399932861328,153.66000366210938,154.75,154.1199951171875,506600.0,151.07925415039062
2019-07-26,155.4499969482422,152.92999267578125,153.4600067138672,155.3300018310547,305600.0,152.265380859375
2019-07-29,155.3300018310547,154.27999877929688,155.1699981689453,154.58999633789062,237600.0,151.53997802734375
2019-07-30,155.80999755859375,152.82000732421875,153.5,155.80999755859375,268400.0,152.7359161376953
2019-07-31,156.0800018310547,151.52000427246094,156.0800018310547,152.61000061035156,341300.0,149.5990447998047
2019-08-01,153.75999450683594,148.5399932861328,152.25,149.77999877929688,543800.0,146.8248748779297
2019-08-02,150.4199981689453,148.17999267578125,149.6999969482422,149.25,495100.0,146.3053436279297
2019-08-05,148.05999755859375,146.02999877929688,146.97999572753906,147.63999938964844,565800.0,144.7270965576172
2019-08-06,151.72999572753906,148.32000732421875,148.89999389648438,151.52000427246094,533600.0,148.53054809570312
2019-08-07,152.2899932861328,148.9199981689453,149.30999755859375,151.8000030517578,366600.0,148.8050079345703
2019-08-08,155.0399932861328,153.07000732421875,153.27999877929688,154.47000122070312,344800.0,151.42234802246094
2019-08-09,154.89999389648438,152.89999389648438,154.42999267578125,153.0,337500.0,149.98133850097656
2019-08-12,153.1300048828125,149.55999755859375,152.19000244140625,149.8699951171875,321800.0,146.91310119628906
2019-08-13,153.91000366210938,149.49000549316406,150.0800018310547,151.39999389648438,256600.0,148.41290283203125
2019-08-14,149.50999450683594,145.9499969482422,149.11000061035156,146.4199981689453,342500.0,143.53115844726562
2019-08-15,146.69000244140625,143.1199951171875,146.69000244140625,144.02000427246094,402000.0,141.17852783203125
2019-08-16,148.0,144.94000244140625,144.94000244140625,147.4199981689453,243700.0,144.5114288330078
2019-08-19,149.72999572753906,148.3300018310547,148.64999389648438,149.00999450683594,290000.0,147.01747131347656
2019-08-20,149.24000549316406,146.74000549316406,148.77000427246094,146.80999755859375,268200.0,144.8468780517578
2019-08-21,149.25,147.6999969482422,148.42999267578125,148.36000061035156,263900.0,146.3761749267578
2019-08-22,150.5399932861328,148.6199951171875,148.97999572753906,149.55999755859375,294900.0,147.56011962890625
2019-08-23,149.38999938964844,144.4199981689453,148.6999969482422,145.07000732421875,383800.0,143.13015747070312
2019-08-26,147.02999877929688,144.5500030517578,146.64999389648438,146.0399932861328,194900.0,144.08717346191406
2019-08-27,147.27999877929688,144.82000732421875,146.99000549316406,145.10000610351562,328900.0,143.15975952148438
2019-08-28,146.5399932861328,144.13999938964844,144.47000122070312,146.27000427246094,303400.0,144.31411743164062
2019-08-29,149.44000244140625,148.0,148.33999633789062,148.55999755859375,286000.0,146.573486328125
2019-08-30,150.4600067138672,148.4600067138672,149.72000122070312,148.67999267578125,234400.0,146.69187927246094
2019-09-03,148.25999450683594,145.60000610351562,147.02000427246094,147.3300018310547,455800.0,145.3599395751953
2019-09-04,149.5,147.74000549316406,148.60000610351562,148.85000610351562,286800.0,146.859619140625
2019-09-05,152.77999877929688,150.0800018310547,150.0800018310547,151.74000549316406,317200.0,149.71096801757812
2019-09-06,153.07000732421875,150.74000549316406,152.36000061035156,151.07000732421875,251700.0,149.0499267578125
2019-09-09,153.5,151.0500030517578,151.69000244140625,152.39999389648438,274300.0,150.3621368408203
2019-09-10,158.02000427246094,152.19000244140625,152.27999877929688,158.02000427246094,362000.0,155.90699768066406
2019-09-11,161.58999633789062,156.8300018310547,158.66000366210938,161.58999633789062,409700.0,159.4292449951172
2019-09-12,163.4499969482422,161.69000244140625,162.36000061035156,162.86000061035156,599600.0,160.68226623535156
2019-09-13,164.6699981689453,162.02999877929688,163.86000061035156,162.4499969482422,509800.0,160.2777557373047
2019-09-16,162.75999450683594,161.22000122070312,161.72999572753906,162.0500030517578,352100.0,159.88311767578125
2019-09-17,161.50999450683594,156.55999755859375,161.50999450683594,157.83999633789062,364900.0,155.72940063476562
2019-09-18,157.25999450683594,153.8699951171875,156.85000610351562,155.19000244140625,371300.0,153.11483764648438
2019-09-19,157.13999938964844,154.69000244140625,155.1199951171875,155.13999938964844,324300.0,153.0655059814453
2019-09-20,156.99000549316406,154.6999969482422,155.5,155.7100067138672,404000.0,153.6278839111328
2019-09-23,156.5800018310547,153.57000732421875,154.4600067138672,155.35000610351562,386600.0,153.27268981933594
2019-09-24,156.02999877929688,152.64999389648438,156.02999877929688,153.35000610351562,339700.0,151.2994384765625
2019-09-25,156.10000610351562,152.8000030517578,153.0399932861328,155.58999633789062,317400.0,153.5094757080078
2019-09-26,156.27999877929688,154.1199951171875,155.6199951171875,154.9199981689453,295000.0,152.84844970703125
2019-09-27,156.63999938964844,154.36000061035156,155.69000244140625,155.33999633789062,217300.0,153.26283264160156
2019-09-30,157.60000610351562,155.89999389648438,156.22999572753906,156.5399932861328,337600.0,154.44677734375
2019-10-01,159.6699981689453,154.0399932861328,157.75,154.77999877929688,498800.0,152.7103271484375
2019-10-02,154.82000732421875,151.69000244140625,153.63999938964844,152.7899932861328,612300.0,150.74691772460938
2019-10-03,152.91000366210938,150.00999450683594,151.85000610351562,152.11000061035156,396400.0,150.07601928710938
2019-10-04,155.55999755859375,152.1199951171875,152.8800048828125,155.4499969482422,231500.0,153.37135314941406
2019-10-07,155.5,153.25,154.58999633789062,154.47999572753906,398500.0,152.41432189941406
2019-10-08,153.66000366210938,151.7100067138672,153.0,151.88999938964844,317400.0,149.85894775390625
2019-10-09,153.44000244140625,151.6300048828125,153.44000244140625,151.83999633789062,386000.0,149.80963134765625
2019-10-10,153.86000061035156,152.10000610351562,152.52999877929688,153.14999389648438,350100.0,151.10211181640625
2019-10-11,159.52000427246094,155.14999389648438,155.44000244140625,156.4600067138672,243300.0,154.36785888671875
2019-10-14,158.0,155.0399932861328,155.63999938964844,157.9499969482422,255200.0,155.83792114257812
2019-10-15,159.5,157.1199951171875,157.47999572753906,158.3000030517578,496000.0,156.18325805664062
2019-10-16,160.1699981689453,157.4199981689453,158.0399932861328,158.02999877929688,531500.0,155.91685485839844
2019-10-17,162.39999389648438,152.83999633789062,157.97000122070312,155.66000366210938,780400.0,153.57855224609375
2019-10-18,158.00999450683594,154.47000122070312,154.80999755859375,157.52000427246094,490500.0,155.41368103027344
2019-10-21,161.0,158.74000549316406,158.74000549316406,159.36000061035156,417000.0,157.2290802001953
2019-10-22,163.5,158.69000244140625,159.5,162.63999938964844,347700.0,160.46522521972656
2019-10-23,165.0800018310547,162.00999450683594,162.42999267578125,164.92999267578125,397800.0,162.72457885742188
2019-10-24,166.07000732421875,163.85000610351562,165.6199951171875,165.5500030517578,447800.0,163.3363037109375
2019-10-25,167.49000549316406,165.5,165.5,166.63999938964844,327200.0,164.41172790527344
2019-10-28,168.0,165.97999572753906,167.47999572753906,166.3300018310547,245700.0,164.1058807373047
2019-10-29,167.1999969482422,164.89999389648438,165.2100067138672,165.6999969482422,319000.0,163.48428344726562
2019-10-30,165.33999633789062,163.00999450683594,165.33999633789062,164.8699951171875,298800.0,162.66539001464844
2019-10-31,164.88999938964844,161.85000610351562,164.13999938964844,162.6699981689453,370000.0,160.49481201171875
2019-11-01,166.8699951171875,163.0399932861328,164.2899932861328,166.8699951171875,318200.0,164.63865661621094
2019-11-04,168.92999267578125,167.08999633789062,168.42999267578125,168.50999450683594,728400.0,166.2567138671875
2019-11-05,168.8699951171875,166.49000549316406,168.14999389648438,168.07000732421875,448900.0,165.82261657714844
2019-11-06,167.44000244140625,165.0800018310547,167.44000244140625,166.80999755859375,624000.0,164.57945251464844
2019-11-07,168.4199981689453,166.49000549316406,168.0,166.97000122070312,324500.0,164.7373046875
2019-11-08,167.97999572753906,165.5,166.97000122070312,166.94000244140625,497900.0,164.7077178955078
2019-11-11,167.97000122070312,165.5,165.5,167.9499969482422,167000.0,165.70420837402344
2019-11-12,169.47999572753906,167.2899932861328,168.47999572753906,168.94000244140625,280000.0,166.6809844970703
2019-11-13,168.55999755859375,164.27999877929688,167.47999572753906,164.30999755859375,318600.0,162.11288452148438
2019-11-14,165.25,162.92999267578125,164.08999633789062,164.5399932861328,478000.0,162.33981323242188
2019-11-15,165.4199981689453,163.22000122070312,164.83999633789062,163.6699981689453,300100.0,161.4814453125
2019-11-18,164.0,161.58999633789062,163.02000427246094,162.0500030517578,340500.0,159.88311767578125
2019-11-19,161.9499969482422,160.4499969482422,161.9499969482422,161.41000366210938,274000.0,160.3201446533203
2019-11-20,161.4499969482422,158.6199951171875,161.0,158.69000244140625,425400.0,157.61849975585938
2019-11-21,159.77000427246094,157.80999755859375,158.61000061035156,157.97999572753906,308200.0,156.91329956054688
2019-11-22,159.3699951171875,157.6699981689453,158.47000122070312,158.88999938964844,319400.0,157.81715393066406
2019-11-25,163.52000427246094,159.0800018310547,159.58999633789062,162.4600067138672,1694500.0,161.36305236816406
2019-11-26,163.22999572753906,161.8300018310547,163.02999877929688,162.89999389648438,314700.0,161.80006408691406
2019-11-27,162.9199981689453,161.52999877929688,162.42999267578125,162.3800048828125,266500.0,161.28359985351562
2019-11-29,161.91000366210938,160.13999938964844,161.7899932861328,160.4600067138672,129000.0,159.37655639648438
2019-12-02,161.4499969482422,157.77999877929688,160.99000549316406,157.8300018310547,299600.0,156.76431274414062
2019-12-03,156.72000122070312,154.55999755859375,155.99000549316406,156.57000732421875,421200.0,155.51283264160156
2019-12-04,159.99000549316406,157.0399932861328,157.0399932861328,159.1699981689453,550500.0,158.0952606201172
2019-12-05,162.27000427246094,159.77000427246094,159.8699951171875,162.19000244140625,440400.0,161.09487915039062
2019-12-06,165.02000427246094,162.27999877929688,163.39999389648438,164.97000122070312,357100.0,163.85609436035156
2019-12-09,165.80999755859375,163.8800048828125,164.52000427246094,165.74000549316406,340100.0,164.62091064453125
2019-12-10,166.61000061035156,164.16000366210938,165.52999877929688,165.16000366210938,525300.0,164.04481506347656
2019-12-11,168.0500030517578,165.75,166.1699981689453,167.67999267578125,308900.0,166.54779052734375
2019-12-12,170.8000030517578,166.8699951171875,167.4600067138672,170.4199981689453,387300.0,169.26930236816406
2019-12-13,171.5800018310547,168.64999389648438,170.4600067138672,170.3800048828125,648200.0,169.22958374023438
2019-12-16,172.42999267578125,170.27999877929688,172.0,171.13999938964844,342900.0,169.98443603515625
2019-12-17,172.61000061035156,170.39999389648438,171.17999267578125,171.85000610351562,435500.0,170.6896514892578
2019-12-18,172.32000732421875,171.0500030517578,171.94000244140625,171.6199951171875,451600.0,170.46119689941406
2019-12-19,171.41000366210938,167.17999267578125,171.41000366210938,167.75,563200.0,166.61732482910156
2019-12-20,170.1300048828125,167.64999389648438,168.88999938964844,169.67999267578125,537500.0,168.53428649902344
2019-12-23,170.36000061035156,169.0800018310547,170.36000061035156,169.82000732421875,206200.0,168.67335510253906
2019-12-24,169.6300048828125,168.7100067138672,169.6300048828125,168.9199981689453,55000.0,167.77943420410156
2019-12-26,169.82000732421875,167.5399932861328,169.50999450683594,169.77999877929688,175000.0,168.6336212158203
2019-12-27,170.5,168.9199981689453,170.0500030517578,169.1999969482422,117500.0,168.0575408935547
2019-12-30,169.60000610351562,167.8699951171875,169.49000549316406,168.83999633789062,176500.0,167.69996643066406
2019-12-31,169.75,168.42999267578125,168.42999267578125,169.39999389648438,198900.0,168.2561798095703
2020-01-02,170.85000610351562,168.02000427246094,170.39999389648438,169.0,467900.0,167.85888671875
2020-01-03,167.3699951171875,165.24000549316406,166.08999633789062,167.08999633789062,362500.0,165.96177673339844
2020-01-06,166.4499969482422,164.8699951171875,166.36000061035156,165.86000061035156,407600.0,164.74009704589844
2020-01-07,165.6300048828125,163.63999938964844,165.14999389648438,164.7899932861328,438200.0,163.67730712890625
2020-01-08,167.35000610351562,164.97000122070312,165.25,166.61000061035156,305000.0,165.4850311279297
2020-01-09,167.47999572753906,165.19000244140625,167.1699981689453,166.66000366210938,213500.0,165.53469848632812
2020-01-10,167.2100067138672,165.42999267578125,166.66000366210938,166.5500030517578,227600.0,165.42543029785156
2020-01-13,167.50999450683594,166.32000732421875,167.05999755859375,167.47999572753906,162300.0,166.34915161132812
2020-01-14,169.64999389648438,167.38999938964844,167.8000030517578,168.47000122070312,182900.0,167.3324737548828
2020-01-15,168.52999877929688,165.83999633789062,167.9600067138672,167.1699981689453,309700.0,166.04124450683594
2020-01-16,169.57000732421875,167.86000061035156,168.22999572753906,168.6699981689453,255300.0,167.53111267089844
2020-01-17,171.64999389648438,168.52000427246094,169.27999877929688,170.0,429000.0,168.85214233398438
2020-01-21,169.99000549316406,167.91000366210938,169.75,168.80999755859375,396500.0,167.670166015625
2020-01-22,169.58999633789062,167.17999267578125,169.36000061035156,167.64999389648438,257200.0,166.51800537109375
2020-01-23,168.6199951171875,165.6199951171875,166.6699981689453,168.44000244140625,189200.0,167.30267333984375
2020-01-24,168.8800048828125,164.3800048828125,168.8800048828125,165.97000122070312,352800.0,164.84934997558594
2020-01-27,164.47999572753906,162.3699951171875,162.74000549316406,162.89999389648438,239700.0,161.80006408691406
2020-01-28,166.19000244140625,163.3800048828125,163.67999267578125,164.8000030517578,286200.0,163.687255859375
2020-01-29,166.0,164.02999877929688,165.72000122070312,164.92999267578125,203600.0,163.8163604736328
2020-01-30,164.89999389648438,162.05999755859375,163.4199981689453,163.33999633789062,328300.0,162.2371063232422
2020-01-31,163.4600067138672,159.02000427246094,162.4199981689453,159.6300048828125,368500.0,158.55215454101562
2020-02-03,162.5500030517578,159.69000244140625,161.00999450683594,161.82000732421875,587300.0,160.7273712158203
2020-02-04,165.27999877929688,162.1199951171875,164.58999633789062,162.6199951171875,607000.0,161.52195739746094
2020-02-05,165.1300048828125,162.42999267578125,163.3000030517578,163.74000549316406,752300.0,162.63441467285156
2020-02-06,165.58999633789062,158.00999450683594,165.5500030517578,160.05999755859375,726600.0,158.979248046875
2020-02-07,158.4499969482422,155.35000610351562,158.4499969482422,155.74000549316406,428300.0,154.6884307861328
2020-02-10,156.24000549316406,154.11000061035156,155.24000549316406,155.60000610351562,662600.0,154.54937744140625
2020-02-11,157.13999938964844,155.16000366210938,156.13999938964844,155.52000427246094,615200.0,154.46990966796875
2020-02-12,157.33999633789062,155.42999267578125,156.14999389648438,157.0,582200.0,155.93991088867188
2020-02-13,157.27999877929688,155.0,156.17999267578125,155.33999633789062,348100.0,154.29112243652344
2020-02-14,156.30999755859375,155.0399932861328,155.5,156.25999450683594,465700.0,155.2049102783203
2020-02-18,157.6199951171875,155.5,155.5500030517578,157.5399932861328,438900.0,156.47625732421875
2020-02-19,158.6300048828125,157.3699951171875,158.05999755859375,158.0,531500.0,156.93316650390625
2020-02-20,160.00999450683594,157.27999877929688,157.75999450683594,159.9499969482422,365200.0,158.8699951171875
2020-02-21,160.3300018310547,157.86000061035156,159.42999267578125,160.07000732421875,511900.0,160.07000732421875
2020-02-24,159.85000610351562,155.77999877929688,155.77999877929688,159.10000610351562,979800.0,159.10000610351562
2020-02-25,159.3300018310547,153.5,159.3300018310547,153.6300048828125,710200.0,153.6300048828125
2020-02-26,155.33999633789062,149.25,154.6199951171875,149.4499969482422,622300.0,149.4499969482422
2020-02-27,151.50999450683594,146.5,147.3699951171875,147.00999450683594,784100.0,147.00999450683594
2020-02-28,145.9600067138672,141.02000427246094,142.75999450683594,144.75,1026100.0,144.75
2020-03-02,148.7100067138672,142.91000366210938,145.6999969482422,148.7100067138672,653500.0,148.7100067138672
2020-03-03,151.0399932861328,143.2100067138672,147.97000122070312,144.13999938964844,532900.0,144.13999938964844
2020-03-04,150.0500030517578,145.02000427246094,146.33999633789062,149.5500030517578,546800.0,149.5500030517578
2020-03-05,147.69000244140625,140.25,147.49000549316406,141.52999877929688,468600.0,141.52999877929688
2020-03-06,142.05999755859375,137.1999969482422,137.75999450683594,141.77000427246094,420400.0,141.77000427246094
